Sector ID,Sector,University ID,University,Year,Completions
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2012,6
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2013,4
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2014,6
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2015,9
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2016,7
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2017,5
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2018,4
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2019,10
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2020,2
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2021,5
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2022,7
2,"Private not-for-profit, 4-year or above",211440,"Carnegie Mellon University",2023,1
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2013,6
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2014,7
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2015,10
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2016,7
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2017,3
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2018,5
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2019,2
2,"Private not-for-profit, 4-year or above",212106,"Duquesne University",2020,3
2,"Private not-for-profit, 4-year or above",212197,"Elizabethtown College",2018,0
2,"Private not-for-profit, 4-year or above",212197,"Elizabethtown College",2019,0
2,"Private not-for-profit, 4-year or above",212197,"Elizabethtown College",2020,0
2,"Private not-for-profit, 4-year or above",212197,"Elizabethtown College",2021,0
2,"Private not-for-profit, 4-year or above",212197,"Elizabethtown College",2022,56
2,"Private not-for-profit, 4-year or above",212197,"Elizabethtown College",2023,58
2,"Private not-for-profit, 4-year or above",212577,"Franklin and Marshall College",2019,35
2,"Private not-for-profit, 4-year or above",212577,"Franklin and Marshall College",2020,44
2,"Private not-for-profit, 4-year or above",212577,"Franklin and Marshall College",2021,36
2,"Private not-for-profit, 4-year or above",212577,"Franklin and Marshall College",2022,41
2,"Private not-for-profit, 4-year or above",212577,"Franklin and Marshall College",2023,51
2,"Private not-for-profit, 4-year or above",213251,"Juniata College",2020,2
2,"Private not-for-profit, 4-year or above",213251,"Juniata College",2021,0
2,"Private not-for-profit, 4-year or above",214166,"Mount Aloysius College",2017,3
2,"Private not-for-profit, 4-year or above",214166,"Mount Aloysius College",2018,2
2,"Private not-for-profit, 4-year or above",214166,"Mount Aloysius College",2019,1
2,"Private not-for-profit, 4-year or above",214166,"Mount Aloysius College",2020,0
2,"Private not-for-profit, 4-year or above",214166,"Mount Aloysius College",2021,3
2,"Private not-for-profit, 4-year or above",214166,"Mount Aloysius College",2022,1
2,"Private not-for-profit, 4-year or above",214166,"Mount Aloysius College",2023,0
2,"Private not-for-profit, 4-year or above",215062,"University of Pennsylvania",2019,27
2,"Private not-for-profit, 4-year or above",215062,"University of Pennsylvania",2020,63
2,"Private not-for-profit, 4-year or above",215062,"University of Pennsylvania",2021,64
2,"Private not-for-profit, 4-year or above",215062,"University of Pennsylvania",2022,82
2,"Private not-for-profit, 4-year or above",215062,"University of Pennsylvania",2023,121
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2012,4
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2013,3
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2014,4
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2015,6
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2016,3
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2017,5
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2018,6
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2019,0
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2020,6
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2021,6
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2022,5
2,"Private not-for-profit, 4-year or above",215442,"Point Park University",2023,3
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2014,0
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2015,1
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2016,4
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2017,7
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2018,8
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2019,14
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2020,9
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2021,18
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2022,16
2,"Private not-for-profit, 4-year or above",215743,"Saint Francis University",2023,14
2,"Private not-for-profit, 4-year or above",217013,"Wilson College",2012,0
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2012,38
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2013,36
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2014,39
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2015,31
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2016,44
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2017,36
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2018,34
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2019,8
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2020,0
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2021,0
2,"Private not-for-profit, 4-year or above",217059,"York College of Pennsylvania",2022,1
2,"Private not-for-profit, 4-year or above",217156,"Brown University",2018,10
2,"Private not-for-profit, 4-year or above",217156,"Brown University",2019,13
2,"Private not-for-profit, 4-year or above",217156,"Brown University",2020,14
2,"Private not-for-profit, 4-year or above",217156,"Brown University",2021,22
2,"Private not-for-profit, 4-year or above",217156,"Brown University",2022,48
2,"Private not-for-profit, 4-year or above",217156,"Brown University",2023,40
2,"Private not-for-profit, 4-year or above",217633,"Anderson University (217633)",2012,0
2,"Private not-for-profit, 4-year or above",217633,"Anderson University (217633)",2013,20
2,"Private not-for-profit, 4-year or above",217633,"Anderson University (217633)",2014,13
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2012,7
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2013,10
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2014,23
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2015,21
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2016,21
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2017,11
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2018,11
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2019,17
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2020,7
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2021,6
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2022,4
2,"Private not-for-profit, 4-year or above",217934,"Columbia College (217934)",2023,3
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2012,6
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2013,6
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2014,2
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2015,1
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2016,3
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2017,3
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2018,0
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2019,3
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2020,2
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2021,4
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2022,2
2,"Private not-for-profit, 4-year or above",219091,"Dakota Wesleyan University",2023,5
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2012,9
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2013,5
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2014,8
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2015,13
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2016,8
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2017,7
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2018,2
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2019,7
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2020,6
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2021,8
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2022,3
2,"Private not-for-profit, 4-year or above",221731,"Tennessee Wesleyan University",2023,6
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2012,4
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2013,2
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2014,3
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2015,3
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2016,4
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2017,7
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2018,4
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2019,2
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2020,3
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2021,3
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2022,3
2,"Private not-for-profit, 4-year or above",221892,"Trevecca Nazarene University",2023,3
2,"Private not-for-profit, 4-year or above",223232,"Baylor University",2023,77
2,"Private not-for-profit, 4-year or above",224527,"East Texas Baptist University",2018,0
2,"Private not-for-profit, 4-year or above",224527,"East Texas Baptist University",2019,0
2,"Private not-for-profit, 4-year or above",224527,"East Texas Baptist University",2020,2
2,"Private not-for-profit, 4-year or above",224527,"East Texas Baptist University",2021,6
2,"Private not-for-profit, 4-year or above",224527,"East Texas Baptist University",2022,5
2,"Private not-for-profit, 4-year or above",224527,"East Texas Baptist University",2023,8
2,"Private not-for-profit, 4-year or above",225399,"Houston Christian University",2021,0
2,"Private not-for-profit, 4-year or above",225399,"Houston Christian University",2022,1
2,"Private not-for-profit, 4-year or above",225399,"Houston Christian University",2023,2
2,"Private not-for-profit, 4-year or above",231077,"College of St Joseph",2012,1
2,"Private not-for-profit, 4-year or above",231077,"College of St Joseph",2013,4
2,"Private not-for-profit, 4-year or above",231077,"College of St Joseph",2014,1
2,"Private not-for-profit, 4-year or above",231077,"College of St Joseph",2015,3
2,"Private not-for-profit, 4-year or above",231077,"College of St Joseph",2016,0
2,"Private not-for-profit, 4-year or above",231077,"College of St Joseph",2017,0
2,"Private not-for-profit, 4-year or above",231077,"College of St Joseph",2018,0
2,"Private not-for-profit, 4-year or above",234915,"City University of Seattle",2012,1
2,"Private not-for-profit, 4-year or above",237057,"Whitman College",2020,1
2,"Private not-for-profit, 4-year or above",237057,"Whitman College",2021,0
2,"Private not-for-profit, 4-year or above",237057,"Whitman College",2022,0
2,"Private not-for-profit, 4-year or above",237057,"Whitman College",2023,0
2,"Private not-for-profit, 4-year or above",238458,"Carroll University",2021,0
2,"Private not-for-profit, 4-year or above",238458,"Carroll University",2022,0
2,"Private not-for-profit, 4-year or above",238458,"Carroll University",2023,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2013,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2014,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2015,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2016,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2017,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2018,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2019,0
2,"Private not-for-profit, 4-year or above",242626,"Inter American University of Puerto Rico-Aguadilla",2020,0
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2012,16
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2013,12
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2014,1
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2015,16
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2016,8
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2017,15
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2018,19
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2019,12
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2020,7
2,"Private not-for-profit, 4-year or above",245865,"Antioch University-New England",2021,7
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2012,53
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2013,89
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2014,57
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2015,22
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2016,91
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2017,6
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2018,0
2,"Private not-for-profit, 4-year or above",245953,"Mid-America Christian University",2019,0
2,"Private not-for-profit, 4-year or above",490850,"East-West University (490850)",2017,1
2,"Private not-for-profit, 4-year or above",490850,"East-West University (490850)",2018,0
2,"Private not-for-profit, 4-year or above",492801,"Drury University-College of Continuing Professional Studies",2018,3
2,"Private not-for-profit, 4-year or above",492801,"Drury University-College of Continuing Professional Studies",2019,4
2,"Private not-for-profit, 4-year or above",492801,"Drury University-College of Continuing Professional Studies",2020,3
2,"Private not-for-profit, 4-year or above",492801,"Drury University-College of Continuing Professional Studies",2021,4
2,"Private not-for-profit, 4-year or above",492801,"Drury University-College of Continuing Professional Studies",2022,6
2,"Private not-for-profit, 4-year or above",492801,"Drury University-College of Continuing Professional Studies",2023,2
3,"Private for-profit, 4-year or above",106102,"Western International University",2012,40
3,"Private for-profit, 4-year or above",106102,"Western International University",2013,45
3,"Private for-profit, 4-year or above",106102,"Western International University",2014,43
3,"Private for-profit, 4-year or above",106102,"Western International University",2015,38
3,"Private for-profit, 4-year or above",106102,"Western International University",2016,42
3,"Private for-profit, 4-year or above",106102,"Western International University",2017,31
3,"Private for-profit, 4-year or above",106102,"Western International University",2018,24
3,"Private for-profit, 4-year or above",139579,"South University-Savannah",2019,1
3,"Private for-profit, 4-year or above",154022,"Ashford University",2012,82
3,"Private for-profit, 4-year or above",154022,"Ashford University",2013,315
3,"Private for-profit, 4-year or above",154022,"Ashford University",2014,337
3,"Private for-profit, 4-year or above",154022,"Ashford University",2015,529
3,"Private for-profit, 4-year or above",154022,"Ashford University",2016,567
3,"Private for-profit, 4-year or above",154022,"Ashford University",2017,493
3,"Private for-profit, 4-year or above",154022,"Ashford University",2018,376
3,"Private for-profit, 4-year or above",154022,"Ashford University",2019,297
3,"Private for-profit, 4-year or above",154022,"Ashford University",2020,245
3,"Private for-profit, 4-year or above",154022,"Ashford University",2021,208
3,"Private for-profit, 4-year or above",154022,"Ashford University",2022,176
3,"Private for-profit, 4-year or above",154022,"Ashford University",2023,150
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2012,16
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2013,12
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2014,31
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2015,22
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2016,8
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2017,9
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2018,3
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2019,0
3,"Private for-profit, 4-year or above",380465,"University of Phoenix-Utah",2020,1
3,"Private for-profit, 4-year or above",405997,"University of Phoenix-New Mexico",2014,4
3,"Private for-profit, 4-year or above",405997,"University of Phoenix-New Mexico",2015,1
3,"Private for-profit, 4-year or above",405997,"University of Phoenix-New Mexico",2016,1
3,"Private for-profit, 4-year or above",405997,"University of Phoenix-New Mexico",2017,0
3,"Private for-profit, 4-year or above",405997,"University of Phoenix-New Mexico",2018,0
3,"Private for-profit, 4-year or above",405997,"University of Phoenix-New Mexico",2019,0
3,"Private for-profit, 4-year or above",420042,"University of Phoenix-Hawaii",2013,1
3,"Private for-profit, 4-year or above",420042,"University of Phoenix-Hawaii",2014,4
3,"Private for-profit, 4-year or above",420042,"University of Phoenix-Hawaii",2015,3
3,"Private for-profit, 4-year or above",420042,"University of Phoenix-Hawaii",2016,4
3,"Private for-profit, 4-year or above",420042,"University of Phoenix-Hawaii",2017,1
3,"Private for-profit, 4-year or above",420042,"University of Phoenix-Hawaii",2018,2
3,"Private for-profit, 4-year or above",420042,"University of Phoenix-Hawaii",2019,0
3,"Private for-profit, 4-year or above",432223,"University of Phoenix-Washington",2014,5
3,"Private for-profit, 4-year or above",432223,"University of Phoenix-Washington",2015,1
3,"Private for-profit, 4-year or above",432223,"University of Phoenix-Washington",2016,0
3,"Private for-profit, 4-year or above",432223,"University of Phoenix-Washington",2017,2
3,"Private for-profit, 4-year or above",432223,"University of Phoenix-Washington",2018,0
3,"Private for-profit, 4-year or above",432223,"University of Phoenix-Washington",2019,0
3,"Private for-profit, 4-year or above",432223,"University of Phoenix-Washington",2020,1
3,"Private for-profit, 4-year or above",432241,"University of Phoenix-Oregon",2013,8
3,"Private for-profit, 4-year or above",432241,"University of Phoenix-Oregon",2014,12
3,"Private for-profit, 4-year or above",432241,"University of Phoenix-Oregon",2015,16
3,"Private for-profit, 4-year or above",432241,"University of Phoenix-Oregon",2016,4
3,"Private for-profit, 4-year or above",432241,"University of Phoenix-Oregon",2017,7
3,"Private for-profit, 4-year or above",440457,"University of Phoenix-Wisconsin",2014,1
3,"Private for-profit, 4-year or above",440457,"University of Phoenix-Wisconsin",2015,5
3,"Private for-profit, 4-year or above",440457,"University of Phoenix-Wisconsin",2016,2
3,"Private for-profit, 4-year or above",440457,"University of Phoenix-Wisconsin",2017,1
3,"Private for-profit, 4-year or above",440466,"University of Phoenix-Idaho",2012,6
3,"Private for-profit, 4-year or above",440466,"University of Phoenix-Idaho",2013,5
3,"Private for-profit, 4-year or above",440466,"University of Phoenix-Idaho",2014,12
3,"Private for-profit, 4-year or above",440466,"University of Phoenix-Idaho",2015,13
3,"Private for-profit, 4-year or above",440466,"University of Phoenix-Idaho",2016,6
3,"Private for-profit, 4-year or above",440466,"University of Phoenix-Idaho",2017,8
3,"Private for-profit, 4-year or above",443544,"University of Phoenix-Indiana",2012,1
3,"Private for-profit, 4-year or above",443544,"University of Phoenix-Indiana",2014,5
3,"Private for-profit, 4-year or above",443544,"University of Phoenix-Indiana",2015,3
3,"Private for-profit, 4-year or above",443544,"University of Phoenix-Indiana",2016,5
3,"Private for-profit, 4-year or above",443544,"University of Phoenix-Indiana",2017,3
3,"Private for-profit, 4-year or above",445300,"University of Phoenix-New Jersey",2017,1
3,"Private for-profit, 4-year or above",445300,"University of Phoenix-New Jersey",2018,0
3,"Private for-profit, 4-year or above",445300,"University of Phoenix-New Jersey",2019,0
3,"Private for-profit, 4-year or above",445319,"University of Phoenix-Minnesota",2014,1
3,"Private for-profit, 4-year or above",445319,"University of Phoenix-Minnesota",2015,2
3,"Private for-profit, 4-year or above",445319,"University of Phoenix-Minnesota",2016,2
3,"Private for-profit, 4-year or above",445391,"University of Phoenix-Kentucky",2014,1
3,"Private for-profit, 4-year or above",445391,"University of Phoenix-Kentucky",2016,4
3,"Private for-profit, 4-year or above",445391,"University of Phoenix-Kentucky",2017,4
3,"Private for-profit, 4-year or above",445391,"University of Phoenix-Kentucky",2018,4
3,"Private for-profit, 4-year or above",450456,"University of Phoenix-Alabama",2014,2
3,"Private for-profit, 4-year or above",450456,"University of Phoenix-Alabama",2015,1
3,"Private for-profit, 4-year or above",450456,"University of Phoenix-Alabama",2016,3
3,"Private for-profit, 4-year or above",450456,"University of Phoenix-Alabama",2017,1
3,"Private for-profit, 4-year or above",450933,"Columbia Southern University",2015,8
3,"Private for-profit, 4-year or above",450933,"Columbia Southern University",2016,3
3,"Private for-profit, 4-year or above",450933,"Columbia Southern University",2017,1
3,"Private for-profit, 4-year or above",450933,"Columbia Southern University",2018,2
3,"Private for-profit, 4-year or above",450933,"Columbia Southern University",2021,1
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2014,5575
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2015,4132
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2016,3046
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2017,2460
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2018,2002
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2019,1099
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2020,638
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2021,372
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2022,145
3,"Private for-profit, 4-year or above",484613,"University of Phoenix-Arizona",2023,77
3,"Private for-profit, 4-year or above",484622,"University of Phoenix-Arkansas",2014,46
3,"Private for-profit, 4-year or above",484622,"University of Phoenix-Arkansas",2015,31
3,"Private for-profit, 4-year or above",484622,"University of Phoenix-Arkansas",2016,19
3,"Private for-profit, 4-year or above",484622,"University of Phoenix-Arkansas",2017,8
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2014,544
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2015,442
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2016,323
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2017,255
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2018,200
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2019,112
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2020,25
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2021,14
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2022,7
3,"Private for-profit, 4-year or above",484631,"University of Phoenix-California",2023,3
3,"Private for-profit, 4-year or above",484640,"University of Phoenix-Colorado",2014,25
3,"Private for-profit, 4-year or above",484640,"University of Phoenix-Colorado",2015,39
3,"Private for-profit, 4-year or above",484640,"University of Phoenix-Colorado",2016,26
3,"Private for-profit, 4-year or above",484640,"University of Phoenix-Colorado",2017,22
3,"Private for-profit, 4-year or above",484640,"University of Phoenix-Colorado",2018,10
3,"Private for-profit, 4-year or above",484640,"University of Phoenix-Colorado",2019,5
3,"Private for-profit, 4-year or above",484668,"University of Phoenix-Florida",2014,83
3,"Private for-profit, 4-year or above",484668,"University of Phoenix-Florida",2015,82
3,"Private for-profit, 4-year or above",484668,"University of Phoenix-Florida",2016,53
3,"Private for-profit, 4-year or above",484668,"University of Phoenix-Florida",2017,24
3,"Private for-profit, 4-year or above",484668,"University of Phoenix-Florida",2018,11
3,"Private for-profit, 4-year or above",484668,"University of Phoenix-Florida",2019,3
3,"Private for-profit, 4-year or above",484677,"University of Phoenix-Georgia (484677)",2014,72
3,"Private for-profit, 4-year or above",484677,"University of Phoenix-Georgia (484677)",2015,48
3,"Private for-profit, 4-year or above",484677,"University of Phoenix-Georgia (484677)",2016,47
3,"Private for-profit, 4-year or above",484677,"University of Phoenix-Georgia (484677)",2017,32
3,"Private for-profit, 4-year or above",484677,"University of Phoenix-Georgia (484677)",2018,11
3,"Private for-profit, 4-year or above",484677,"University of Phoenix-Georgia (484677)",2019,4
3,"Private for-profit, 4-year or above",484677,"University of Phoenix-Georgia (484677)",2020,2
3,"Private for-profit, 4-year or above",484686,"University of Phoenix-Louisiana",2014,7
3,"Private for-profit, 4-year or above",484686,"University of Phoenix-Louisiana",2015,8
3,"Private for-profit, 4-year or above",484686,"University of Phoenix-Louisiana",2016,6
3,"Private for-profit, 4-year or above",484686,"University of Phoenix-Louisiana",2017,4
3,"Private for-profit, 4-year or above",484686,"University of Phoenix-Louisiana",2018,0
3,"Private for-profit, 4-year or above",484695,"University of Phoenix-Michigan",2014,11
3,"Private for-profit, 4-year or above",484695,"University of Phoenix-Michigan",2015,15
3,"Private for-profit, 4-year or above",484695,"University of Phoenix-Michigan",2016,2
3,"Private for-profit, 4-year or above",484695,"University of Phoenix-Michigan",2017,1
3,"Private for-profit, 4-year or above",484695,"University of Phoenix-Michigan",2018,1
3,"Private for-profit, 4-year or above",484695,"University of Phoenix-Michigan",2019,0
3,"Private for-profit, 4-year or above",484701,"University of Phoenix-Missouri",2014,15
3,"Private for-profit, 4-year or above",484701,"University of Phoenix-Missouri",2015,16
3,"Private for-profit, 4-year or above",484701,"University of Phoenix-Missouri",2016,22
3,"Private for-profit, 4-year or above",484701,"University of Phoenix-Missouri",2017,8
3,"Private for-profit, 4-year or above",484701,"University of Phoenix-Missouri",2018,2
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2014,32
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2015,34
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2016,28
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2017,19
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2018,15
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2019,8
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2020,0
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2021,1
3,"Private for-profit, 4-year or above",484710,"University of Phoenix-Nevada",2022,0
3,"Private for-profit, 4-year or above",484738,"University of Phoenix-Oklahoma",2014,28
3,"Private for-profit, 4-year or above",484738,"University of Phoenix-Oklahoma",2015,23
3,"Private for-profit, 4-year or above",484738,"University of Phoenix-Oklahoma",2016,23
3,"Private for-profit, 4-year or above",484738,"University of Phoenix-Oklahoma",2017,7
3,"Private for-profit, 4-year or above",484747,"University of Phoenix-Tennessee",2014,45
3,"Private for-profit, 4-year or above",484747,"University of Phoenix-Tennessee",2015,49
3,"Private for-profit, 4-year or above",484747,"University of Phoenix-Tennessee",2016,70
3,"Private for-profit, 4-year or above",484747,"University of Phoenix-Tennessee",2017,34
3,"Private for-profit, 4-year or above",484747,"University of Phoenix-Tennessee",2018,19
3,"Private for-profit, 4-year or above",484747,"University of Phoenix-Tennessee",2019,7
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2014,70
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2015,71
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2016,76
3,"Private for-profit, 4-year or above",484756,"University of Phoenix-Texas",2017,59
